"gene_id","species","expression_id","id_type","source_info","gene_name","hog_id","og_id"
"orf19.4546","ca","orf19.4546","orf19","original","","N1.HOG0004408","OG0004172"
"orf19.4548","ca","orf19.4548","orf19","original","MAK32","N1.HOG0002908","OG0002668"
"orf19.4549","ca","orf19.4549","orf19","original","","N1.HOG0000046","OG0000025"
"orf19.4550","ca","orf19.4550","orf19","original","","N1.HOG0003742","OG0003503"
"orf19.4551","ca","orf19.4551","orf19","original","CTN1","N1.HOG0000968","OG0000732"
"orf19.4553","ca","orf19.4553","orf19","original","","N1.HOG0005612","OG0005468"
"orf19.4555","ca","orf19.4555","orf19","original","","N1.HOG0000129","OG0000072"
"orf19.4557","ca","orf19.4557","orf19","original","","N1.HOG0003053","OG0002813"
"orf19.4560","ca","orf19.4560","orf19","original","BFR1","N1.HOG0001744","OG0001504"
"orf19.4563","ca","orf19.4563","orf19","original","","N1.HOG0001115","OG0000876"
"orf19.4565","ca","orf19.4565","orf19","original","BGL2","N1.HOG0002883","OG0002643"
"orf19.4567","ca","orf19.4567","orf19","original","","N1.HOG0005418","OG0005225"
"orf19.4568","ca","orf19.4568","orf19","original","","N1.HOG0000995","OG0000758"
"orf19.4569","ca","orf19.4569","orf19","original","","N1.HOG0000486","OG0000286"
"orf19.457","ca","orf19.457","orf19","original","","N1.HOG0003427","OG0003187"
"orf19.4570","ca","orf19.4570","orf19","original","",NA,NA
"orf19.4571","ca","orf19.4571","orf19","original","","N1.HOG0004961","OG0004734"
"orf19.4573","ca","orf19.4573","orf19","original","","N1.HOG0000995","OG0000758"
"orf19.4574","ca","orf19.4574","orf19","original","","N1.HOG0000518","OG0000308"
"orf19.4575","ca","orf19.4575","orf19","original","","N1.HOG0001789","OG0001549"
"orf19.4577","ca","orf19.4577","orf19","original","","N1.HOG0000835","OG0000603"
"orf19.4577.3","ca","orf19.4577.3","orf19","original","TIM10",NA,NA
"orf19.4578","ca","orf19.4578","orf19","original","CYT2","N1.HOG0003558","OG0003316"
"orf19.4579","ca","orf19.4579","orf19","original","ERV29","N1.HOG0002823","OG0002583"
"orf19.458","ca","orf19.458","orf19","original","","N1.HOG0002045","OG0001805"
"orf19.458.1","ca","orf19.458.1","orf19","original","",NA,NA
"orf19.4580","ca","orf19.4580","orf19","original","","N1.HOG0003880","OG0003641"
"orf19.4581","ca","orf19.4581","orf19","original","GPI14","N1.HOG0002580","OG0002340"
"orf19.4582","ca","orf19.4582","orf19","original","","N1.HOG0002941","OG0002701"
"orf19.4583","ca","orf19.4583","orf19","original","","N1.HOG0004170","OG0003933"
"orf19.4584","ca","orf19.4584","orf19","original","","N1.HOG0000252","OG0000145"
"orf19.4585","ca","orf19.4585","orf19","original","TFG1","N1.HOG0003439","OG0003199"
"orf19.4587","ca","orf19.4587","orf19","original","HGH1","N1.HOG0002092","OG0001852"
"orf19.4589","ca","orf19.4589","orf19","original","","N1.HOG0000904","OG0000670"
"orf19.459","ca","orf19.459","orf19","original","ADP1","N1.HOG0002298","OG0002058"
"orf19.4590","ca","orf19.4590","orf19","original","","N1.HOG0005488","OG0005302"
"orf19.4591","ca","orf19.4591","orf19","original","CAT2","N1.HOG0001919","OG0001679"
"orf19.4592","ca","orf19.4592","orf19","original","","N1.HOG0004409","OG0004173"
"orf19.4593","ca","orf19.4593","orf19","original","RGA2","N1.HOG0000569","OG0000350"
"orf19.4593.1","ca","orf19.4593.1","orf19","original","",NA,NA
"orf19.4594","ca","orf19.4594","orf19","original","CLC1","N1.HOG0001241","OG0001002"
"orf19.4595","ca","orf19.4595","orf19","original","","N1.HOG0005012","OG0004785"
"orf19.4596","ca","orf19.4596","orf19","original","","N1.HOG0003452","OG0003212"
"orf19.4597","ca","orf19.4597","orf19","original","","N1.HOG0003116","OG0002876"
"orf19.4599","ca","orf19.4599","orf19","original","PHO89","N1.HOG0004245","OG0004009"
"orf19.460","ca","orf19.460","orf19","original","","N1.HOG0000403","OG0000229"
"orf19.4600","ca","orf19.4600","orf19","original","","N1.HOG0002345","OG0002105"
"orf19.4600.1","ca","orf19.4600.1","orf19","original","DPM3",NA,NA
"orf19.4601","ca","orf19.4601","orf19","original","","N1.HOG0002863","OG0002623"
"orf19.4602","ca","orf19.4602","orf19","original","MDH1-1","N1.HOG0003027","OG0002787"
"orf19.4603","ca","orf19.4603","orf19","original","ARL1","N1.HOG0003523","OG0003281"
"orf19.4605","ca","orf19.4605","orf19","original","TYR1","N1.HOG0001703","OG0001463"
"orf19.4606","ca","orf19.4606","orf19","original","ERG8","N1.HOG0001428","OG0001188"
"orf19.4607","ca","orf19.4607","orf19","original","",NA,NA
"orf19.4608","ca","orf19.4608","orf19","original","","N1.HOG0000138","OG0000079"
"orf19.4609","ca","orf19.4609","orf19","original","","N1.HOG0000868","OG0000635"
"orf19.4610","ca","orf19.4610","orf19","original","","N1.HOG0000158","OG0000090"
"orf19.4611","ca","orf19.4611","orf19","original","","N1.HOG0000239","OG0000138"
"orf19.4612","ca","orf19.4612","orf19","original","","N1.HOG0000868","OG0000635"
"orf19.4614","ca","orf19.4614","orf19","original","ATG11","N1.HOG0003378","OG0003138"
"orf19.4615","ca","orf19.4615","orf19","original","","N1.HOG0002999","OG0002759"
"orf19.4616","ca","orf19.4616","orf19","original","POL30","N1.HOG0001206","OG0000967"
"orf19.4617","ca","orf19.4617","orf19","original","","N1.HOG0003782","OG0003543"
"orf19.4618","ca","orf19.4618","orf19","original","FBA1","N1.HOG0001407","OG0001167"
"orf19.4620","ca","orf19.4620","orf19","original","TIM12","N1.HOG0004121","OG0003885"
"orf19.4621","ca","orf19.4621","orf19","original","","N1.HOG0001193","OG0000954"
"orf19.4622","ca","orf19.4622","orf19","original","","N1.HOG0004052","OG0003813"
"orf19.4623","ca","orf19.4623","orf19","original","","N1.HOG0000059","OG0000031"
"orf19.4623.3","ca","orf19.4623.3","orf19","original","NHP6A",NA,NA
"orf19.4624","ca","orf19.4624","orf19","original","HRT2","N1.HOG0001971","OG0001731"
"orf19.4625","ca","orf19.4625","orf19","original","TOA2","N1.HOG0001715","OG0001475"
"orf19.4626","ca","orf19.4626","orf19","original","TAP42","N1.HOG0002311","OG0002071"
"orf19.4627","ca","orf19.4627","orf19","original","","N1.HOG0004058","OG0003819"
"orf19.4628","ca","orf19.4628","orf19","original","","N1.HOG0003169","OG0002929"
"orf19.4629","ca","orf19.4629","orf19","original","","N1.HOG0000663","OG0000437"
"orf19.4630","ca","orf19.4630","orf19","original","CPA1","N1.HOG0001482","OG0001242"
"orf19.4631","ca","orf19.4631","orf19","original","","N1.HOG0005778","OG0005635"
"orf19.4632","ca","orf19.4632","orf19","original","","N1.HOG0000891","OG0000658"
"orf19.4633","ca","orf19.4633","orf19","original","","N1.HOG0003151","OG0002911"
"orf19.4634","ca","orf19.4634","orf19","original","","N1.HOG0003409","OG0003169"
"orf19.4635","ca","orf19.4635","orf19","original","NIP1","N1.HOG0001836","OG0001596"
"orf19.4636","ca","orf19.4636","orf19","original","",NA,NA
"orf19.4637","ca","orf19.4637","orf19","original","","N1.HOG0000903","OG0000669"
"orf19.4639","ca","orf19.4639","orf19","original","","N1.HOG0004771","OG0004539"
"orf19.4640","ca","orf19.4640","orf19","original","PWP1","N1.HOG0003208","OG0002968"
"orf19.4641","ca","orf19.4641","orf19","original","NMT1","N1.HOG0001895","OG0001655"
"orf19.4642","ca","orf19.4642","orf19","original","","N1.HOG0004896","OG0004669"
"orf19.4643","ca","orf19.4643","orf19","original","",NA,NA
"orf19.4645","ca","orf19.4645","orf19","original","BEM1","N1.HOG0002882","OG0002642"
"orf19.4646","ca","orf19.4646","orf19","original","UEC1",NA,NA
"orf19.4647","ca","orf19.4647","orf19","original","",NA,NA
"orf19.4649","ca","orf19.4649","orf19","original","","N1.HOG0004906","OG0004679"
"orf19.465","ca","orf19.465","orf19","original","","N1.HOG0000028","OG0000016"
"orf19.4650","ca","orf19.4650","orf19","original","ILV6","N1.HOG0002285","OG0002045"
"orf19.4651","ca","orf19.4651","orf19","original","","N1.HOG0005620","OG0005476"
"orf19.4653","ca","orf19.4653","orf19","original","","N1.HOG0005640","OG0005496"
"orf19.4654","ca","orf19.4654","orf19","original","","N1.HOG0005866","OG0005724"
"orf19.4655","ca","orf19.4655","orf19","original","","N1.HOG0000014","OG0000010"
"orf19.4656","ca","orf19.4656","orf19","original","","N1.HOG0005427","OG0005235"
"orf19.4657","ca","orf19.4657","orf19","original","","N1.HOG0002325","OG0002085"
"orf19.4658","ca","orf19.4658","orf19","original","","N1.HOG0000483","OG0000283"
"orf19.4659","ca","orf19.4659","orf19","original","","N1.HOG0001667","OG0001427"
"orf19.4660","ca","orf19.4660","orf19","original","","N1.HOG0000587","OG0000368"
"orf19.4662","ca","orf19.4662","orf19","original","","N1.HOG0000902","OG0000668"
"orf19.4664","ca","orf19.4664","orf19","original","NAT4","N1.HOG0000942","OG0000707"
"orf19.4665","ca","orf19.4665","orf19","original","","N1.HOG0005055","OG0004828"
"orf19.4666","ca","orf19.4666","orf19","original","","N1.HOG0005810","OG0005668"
"orf19.4668","ca","orf19.4668","orf19","original","",NA,NA
"orf19.4669","ca","orf19.4669","orf19","original","","N1.HOG0005245","OG0005039"
"orf19.467","ca","orf19.467","orf19","original","","N1.HOG0005279","OG0005075"
"orf19.4670","ca","orf19.4670","orf19","original","CAS5","N1.HOG0005259","OG0005053"
"orf19.4673","ca","orf19.4673","orf19","original","","N1.HOG0000034","OG0000020"
"orf19.4674.1","ca","orf19.4674.1","orf19","original","",NA,NA
"orf19.4675","ca","orf19.4675","orf19","original","","N1.HOG0003665","OG0003423"
"orf19.4676","ca","orf19.4676","orf19","original","","N1.HOG0003298","OG0003058"
"orf19.4677","ca","orf19.4677","orf19","original","","N1.HOG0003776","OG0003537"
"orf19.4678","ca","orf19.4678","orf19","original","","N1.HOG0001455","OG0001215"
"orf19.4679","ca","orf19.4679","orf19","original","AGP2","N1.HOG0000982","OG0000745"
"orf19.4680","ca","orf19.4680","orf19","original","","N1.HOG0004143","OG0003906"
"orf19.4681","ca","orf19.4681","orf19","original","RAT1",NA,NA
"orf19.4682","ca","orf19.4682","orf19","original","","N1.HOG0004108","OG0003872"
"orf19.4683","ca","orf19.4683","orf19","original","","N1.HOG0000960","OG0000724"
"orf19.4684.2","ca","orf19.4684.2","orf19","original","RPL40B",NA,NA
"orf19.4686","ca","orf19.4686","orf19","original","","N1.HOG0000632","OG0000411"
"orf19.4688","ca","orf19.4688","orf19","original","","N1.HOG0004887","OG0004660"
"orf19.4689","ca","orf19.4689","orf19","original","","N1.HOG0005615","OG0005471"
"orf19.469","ca","orf19.469","orf19","original","HST7","N1.HOG0002761","OG0002521"
"orf19.4690","ca","orf19.4690","orf19","original","","N1.HOG0000077","OG0000041"
"orf19.4691","ca","orf19.4691","orf19","original","","N1.HOG0004737","OG0004505"
"orf19.4697","ca","orf19.4697","orf19","original","MDN1","N1.HOG0001748","OG0001508"
"orf19.4698","ca","orf19.4698","orf19","original","","N1.HOG0004943","OG0004716"
"orf19.4699","ca","orf19.4699","orf19","original","","N1.HOG0002254","OG0002014"
"orf19.470","ca","orf19.470","orf19","original","TAF12","N1.HOG0002502","OG0002262"
"orf19.4701","ca","orf19.4701","orf19","original","","N1.HOG0002051","OG0001811"
"orf19.4702","ca","orf19.4702","orf19","original","","N1.HOG0005769","OG0005626"
"orf19.4703","ca","orf19.4703","orf19","original","","N1.HOG0004738","OG0004506"
"orf19.4704","ca","orf19.4704","orf19","original","ARO1","N1.HOG0003497","OG0003255"
"orf19.4705","ca","orf19.4705","orf19","original","","N1.HOG0001873","OG0001633"
"orf19.4706","ca","orf19.4706","orf19","original","","N1.HOG0003753","OG0003514"
"orf19.4707","ca","orf19.4707","orf19","original","","N1.HOG0000142","OG0000081"
"orf19.4711","ca","orf19.4711","orf19","original","","N1.HOG0005436","OG0005244"
"orf19.4712","ca","orf19.4712","orf19","original","FGR6-3","N1.HOG0003780","OG0003541"
"orf19.4713","ca","orf19.4713","orf19","original","","N1.HOG0005306","OG0005103"
"orf19.4715","ca","orf19.4715","orf19","original","","N1.HOG0001433","OG0001193"
"orf19.4716","ca","orf19.4716","orf19","original","GDH3","N1.HOG0001063","OG0000825"
"orf19.4718","ca","orf19.4718","orf19","original","TRP5","N1.HOG0002578","OG0002338"
"orf19.4719","ca","orf19.4719","orf19","original","CWH41","N1.HOG0002211","OG0001971"
"orf19.4720","ca","orf19.4720","orf19","original","CTR2","N1.HOG0003470","OG0003230"
"orf19.4721","ca","orf19.4721","orf19","original","","N1.HOG0003885","OG0003646"
"orf19.4722","ca","orf19.4722","orf19","original","RTG1","N1.HOG0002071","OG0001831"
"orf19.4723","ca","orf19.4723","orf19","original","FAD1","N1.HOG0001927","OG0001687"
"orf19.4724","ca","orf19.4724","orf19","original","PRP11","N1.HOG0001582","OG0001342"
"orf19.4725","ca","orf19.4725","orf19","original","SWI6","N1.HOG0001905","OG0001665"
"orf19.4726","ca","orf19.4726","orf19","original","","N1.HOG0001375","OG0001135"
"orf19.4727","ca","orf19.4727","orf19","original","","N1.HOG0003429","OG0003189"
"orf19.4728","ca","orf19.4728","orf19","original","","N1.HOG0001271","OG0001030"
"orf19.473","ca","orf19.473","orf19","original","TPO4","N1.HOG0003768","OG0003529"
"orf19.4730","ca","orf19.4730","orf19","original","","N1.HOG0001526","OG0001286"
"orf19.4731","ca","orf19.4731","orf19","original","","N1.HOG0001775","OG0001535"
"orf19.4732","ca","orf19.4732","orf19","original","SEC24","N1.HOG0000612","OG0000392"
"orf19.4733","ca","orf19.4733","orf19","original","","N1.HOG0004983","OG0004756"
"orf19.4734","ca","orf19.4734","orf19","original","","N1.HOG0005369","OG0005172"
"orf19.4735","ca","orf19.4735","orf19","original","","N1.HOG0003934","OG0003695"
"orf19.4736","ca","orf19.4736","orf19","original","","N1.HOG0003112","OG0002872"
"orf19.4737","ca","orf19.4737","orf19","original","TPO3","N1.HOG0001021","OG0000784"
"orf19.4738","ca","orf19.4738","orf19","original","","N1.HOG0003807","OG0003568"
"orf19.4739","ca","orf19.4739","orf19","original","MSS116","N1.HOG0001107","OG0000868"
"orf19.474","ca","orf19.474","orf19","original","","N1.HOG0000342","OG0000194"
"orf19.4740","ca","orf19.4740","orf19","original","","N1.HOG0003767","OG0003528"
"orf19.4742","ca","orf19.4742","orf19","original","","N1.HOG0005859","OG0005717"
"orf19.4743","ca","orf19.4743","orf19","original","","N1.HOG0005097","OG0004870"
"orf19.4744","ca","orf19.4744","orf19","original","","N1.HOG0003170","OG0002930"
"orf19.4746","ca","orf19.4746","orf19","original","JIP5","N1.HOG0001732","OG0001492"
"orf19.4747","ca","orf19.4747","orf19","original","HEM14","N1.HOG0003664","OG0003422"
"orf19.4748","ca","orf19.4748","orf19","original","","N1.HOG0000857","OG0000625"
"orf19.4749","ca","orf19.4749","orf19","original","","N1.HOG0005438","OG0005246"
"orf19.475","ca","orf19.475","orf19","original","","N1.HOG0001784","OG0001544"
"orf19.4750","ca","orf19.4750","orf19","original","","N1.HOG0005395","OG0005200"
"orf19.4751","ca","orf19.4751","orf19","original","","N1.HOG0003222","OG0002982"
"orf19.4751.1","ca","orf19.4751.1","orf19","original","",NA,NA
"orf19.4752","ca","orf19.4752","orf19","original","","N1.HOG0000081","OG0000042"
"orf19.4753","ca","orf19.4753","orf19","original","PFK26","N1.HOG0000718","OG0000489"
"orf19.4754","ca","orf19.4754","orf19","original","ZWF1","N1.HOG0001798","OG0001558"
"orf19.4755","ca","orf19.4755","orf19","original","KEX2","N1.HOG0002213","OG0001973"
"orf19.4756","ca","orf19.4756","orf19","original","","N1.HOG0004152","OG0003915"
"orf19.4757","ca","orf19.4757","orf19","original","NAR1","N1.HOG0001529","OG0001289"
"orf19.4758","ca","orf19.4758","orf19","original","","N1.HOG0004947","OG0004720"
"orf19.4759","ca","orf19.4759","orf19","original","COX5","N1.HOG0001124","OG0000885"
"orf19.4760","ca","orf19.4760","orf19","original","","N1.HOG0003625","OG0003383"
"orf19.4761","ca","orf19.4761","orf19","original","","N1.HOG0000557","OG0000339"
"orf19.4763","ca","orf19.4763","orf19","original","","N1.HOG0003815","OG0003576"
"orf19.4764","ca","orf19.4764","orf19","original","","N1.HOG0002261","OG0002021"
"orf19.4765","ca","orf19.4765","orf19","original","","N1.HOG0000090","OG0000047"
"orf19.4766","ca","orf19.4766","orf19","original","ARG81","N1.HOG0003026","OG0002786"
"orf19.4767","ca","orf19.4767","orf19","original","","N1.HOG0000036","OG0000021"
"orf19.4768","ca","orf19.4768","orf19","original","","N1.HOG0000036","OG0000021"
"orf19.4769","ca","orf19.4769","orf19","original","IPT1","N1.HOG0002269","OG0002029"
"orf19.477","ca","orf19.477","orf19","original","","N1.HOG0003519","OG0003277"
"orf19.4771","ca","orf19.4771","orf19","original","","N1.HOG0000047","OG0000026"
"orf19.4772","ca","orf19.4772","orf19","original","SSU81","N1.HOG0002408","OG0002168"
"orf19.4773","ca","orf19.4773","orf19","original","","N1.HOG0004263","OG0004026"
"orf19.4774","ca","orf19.4774","orf19","original","AOX1","N1.HOG0004263","OG0004026"
"orf19.4775","ca","orf19.4775","orf19","original","CTA8","N1.HOG0000102","OG0000054"
"orf19.4776","ca","orf19.4776","orf19","original","LYS143","N1.HOG0000218","OG0000125"
"orf19.4777","ca","orf19.4777","orf19","original","DAK2","N1.HOG0000930","OG0000695"
"orf19.4778","ca","orf19.4778","orf19","original","","N1.HOG0000218","OG0000125"
"orf19.4779","ca","orf19.4779","orf19","original","","N1.HOG0000135","OG0000076"
"orf19.478","ca","orf19.478","orf19","original","","N1.HOG0002859","OG0002619"
"orf19.4780","ca","orf19.4780","orf19","original","","N1.HOG0000541","OG0000326"
"orf19.4781","ca","orf19.4781","orf19","original","","N1.HOG0000010","OG0000007"
"orf19.4783","ca","orf19.4783","orf19","original","",NA,NA
"orf19.4784","ca","orf19.4784","orf19","original","","N1.HOG0004799","OG0004567"
"orf19.4785","ca","orf19.4785","orf19","original","PTC1","N1.HOG0002297","OG0002057"
"orf19.4786","ca","orf19.4786","orf19","original","",NA,NA
"orf19.4787","ca","orf19.4787","orf19","original","","N1.HOG0005404","OG0005211"
"orf19.4788","ca","orf19.4788","orf19","original","ARG5,6","N1.HOG0001100","OG0000861"
"orf19.4789","ca","orf19.4789","orf19","original","","N1.HOG0004111","OG0003875"
"orf19.479.2","ca","orf19.479.2","orf19","original","SEC22",NA,NA
"orf19.4791","ca","orf19.4791","orf19","original","","N1.HOG0005768","OG0005625"
"orf19.4792","ca","orf19.4792","orf19","original","","N1.HOG0005022","OG0004795"
"orf19.4793","ca","orf19.4793","orf19","original","","N1.HOG0001292","OG0001051"
"orf19.4795","ca","orf19.4795","orf19","original","","N1.HOG0004387","OG0004151"
"orf19.4796","ca","orf19.4796","orf19","original","","N1.HOG0003467","OG0003227"
"orf19.4798","ca","orf19.4798","orf19","original","EFR3","N1.HOG0001070","OG0000832"
"orf19.4799","ca","orf19.4799","orf19","original","CEF1","N1.HOG0002721","OG0002481"
"orf19.48","ca","orf19.48","orf19","original","RPM2","N1.HOG0002856","OG0002616"
"orf19.480","ca","orf19.480","orf19","original","","N1.HOG0004140","OG0003903"
"orf19.4800","ca","orf19.4800","orf19","original","RIM20","N1.HOG0001894","OG0001654"
"orf19.4801","ca","orf19.4801","orf19","original","","N1.HOG0003234","OG0002994"
"orf19.4802","ca","orf19.4802","orf19","original","FTH1","N1.HOG0000106","OG0000056"
"orf19.4805","ca","orf19.4805","orf19","original","","N1.HOG0000304","OG0000174"
"orf19.4807","ca","orf19.4807","orf19","original","","N1.HOG0000330","OG0000188"
"orf19.4808","ca","orf19.4808","orf19","original","NUP188","N1.HOG0003322","OG0003082"
"orf19.4809","ca","orf19.4809","orf19","original","ERG12","N1.HOG0003522","OG0003280"
"orf19.481","ca","orf19.481","orf19","original","GCD1","N1.HOG0002472","OG0002232"
"orf19.4811","ca","orf19.4811","orf19","original","","N1.HOG0002017","OG0001777"
"orf19.4812","ca","orf19.4812","orf19","original","PPT2","N1.HOG0002057","OG0001817"
"orf19.4813","ca","orf19.4813","orf19","original","GUA1","N1.HOG0002499","OG0002259"
"orf19.4814","ca","orf19.4814","orf19","original","","N1.HOG0005856","OG0005714"
"orf19.4815","ca","orf19.4815","orf19","original","YTM1","N1.HOG0001871","OG0001631"
"orf19.4816","ca","orf19.4816","orf19","original","","N1.HOG0003723","OG0003484"
"orf19.4817","ca","orf19.4817","orf19","original","RAM2","N1.HOG0002404","OG0002164"
"orf19.4818","ca","orf19.4818","orf19","original","","N1.HOG0005309","OG0005106"
"orf19.4819","ca","orf19.4819","orf19","original","",NA,NA
"orf19.482","ca","orf19.482","orf19","original","RPT4","N1.HOG0002329","OG0002089"
"orf19.4820","ca","orf19.4820","orf19","original","","N1.HOG0002978","OG0002738"
"orf19.4821","ca","orf19.4821","orf19","original","","N1.HOG0000862","OG0000630"
"orf19.4822","ca","orf19.4822","orf19","original","","N1.HOG0000862","OG0000630"
"orf19.4823","ca","orf19.4823","orf19","original","","N1.HOG0000862","OG0000630"
"orf19.4824","ca","orf19.4824","orf19","original","","N1.HOG0005400","OG0005207"
"orf19.4825","ca","orf19.4825","orf19","original","","N1.HOG0003864","OG0003625"
"orf19.4826","ca","orf19.4826","orf19","original","IDH1","N1.HOG0001437","OG0001197"
"orf19.4827","ca","orf19.4827","orf19","original","ADE12","N1.HOG0002926","OG0002686"
"orf19.4828","ca","orf19.4828","orf19","original","","N1.HOG0005690","OG0005547"
"orf19.4829","ca","orf19.4829","orf19","original","DOA1","N1.HOG0001867","OG0001627"
"orf19.4830","ca","orf19.4830","orf19","original","","N1.HOG0005049","OG0004822"
"orf19.4831","ca","orf19.4831","orf19","original","","N1.HOG0004374","OG0004138"
"orf19.4833","ca","orf19.4833","orf19","original","MLS1","N1.HOG0000769","OG0000538"
"orf19.4835","ca","orf19.4835","orf19","original","","N1.HOG0002223","OG0001983"
"orf19.4836","ca","orf19.4836","orf19","original","URA1","N1.HOG0003905","OG0003666"
"orf19.4837","ca","orf19.4837","orf19","original","DAM1","N1.HOG0002917","OG0002677"
"orf19.4837.1","ca","orf19.4837.1","orf19","original","",NA,NA
"orf19.4839","ca","orf19.4839","orf19","original","","N1.HOG0003813","OG0003574"
"orf19.484","ca","orf19.484","orf19","original","MRPL40","N1.HOG0002990","OG0002750"
"orf19.4841","ca","orf19.4841","orf19","original","SHY1","N1.HOG0001754","OG0001514"
"orf19.4842","ca","orf19.4842","orf19","original","","N1.HOG0005608","OG0005464"
"orf19.4843","ca","orf19.4843","orf19","original","","N1.HOG0002241","OG0002001"
"orf19.4844","ca","orf19.4844","orf19","original","","N1.HOG0000757","OG0000526"
"orf19.4845","ca","orf19.4845","orf19","original","TVP18","N1.HOG0002458","OG0002218"
"orf19.4846","ca","orf19.4846","orf19","original","","N1.HOG0002060","OG0001820"
"orf19.4848","ca","orf19.4848","orf19","original","SKI3","N1.HOG0002620","OG0002380"
"orf19.4849","ca","orf19.4849","orf19","original","","N1.HOG0001473","OG0001233"
"orf19.485","ca","orf19.485","orf19","original","","N1.HOG0003171","OG0002931"
"orf19.4850","ca","orf19.4850","orf19","original","CUB1","N1.HOG0002675","OG0002435"
"orf19.4851","ca","orf19.4851","orf19","original","TFA1","N1.HOG0001575","OG0001335"
"orf19.4853","ca","orf19.4853","orf19","original","HCM1","N1.HOG0003412","OG0003172"
"orf19.4855","ca","orf19.4855","orf19","original","BUD31","N1.HOG0004026","OG0003787"
"orf19.4856","ca","orf19.4856","orf19","original","","N1.HOG0000862","OG0000630"
"orf19.4857","ca","orf19.4857","orf19","original","","N1.HOG0005400","OG0005207"
"orf19.4858","ca","orf19.4858","orf19","original","VPS41","N1.HOG0002971","OG0002731"
"orf19.486","ca","orf19.486","orf19","original","NIP100","N1.HOG0000339","OG0000193"
"orf19.4861","ca","orf19.4861","orf19","original","",NA,NA
"orf19.4861.1","ca","orf19.4861.1","orf19","original","",NA,NA
"orf19.4862","ca","orf19.4862","orf19","original","","N1.HOG0001679","OG0001439"
"orf19.4862.2","ca","orf19.4862.2","orf19","original","PET100",NA,NA
"orf19.4863","ca","orf19.4863","orf19","original","PDC2","N1.HOG0004165","OG0003928"
"orf19.4864","ca","orf19.4864","orf19","original","","N1.HOG0002976","OG0002736"
"orf19.4865","ca","orf19.4865","orf19","original","SAC1","N1.HOG0002682","OG0002442"
"orf19.4866","ca","orf19.4866","orf19","original","","N1.HOG0000269","OG0000154"
"orf19.4867","ca","orf19.4867","orf19","original","SWE1","N1.HOG0002043","OG0001803"
"orf19.4869","ca","orf19.4869","orf19","original","","N1.HOG0004740","OG0004508"
"orf19.487","ca","orf19.487","orf19","original","SPT14","N1.HOG0003077","OG0002837"
"orf19.4870","ca","orf19.4870","orf19","original","DBP3","N1.HOG0002515","OG0002275"
"orf19.4871","ca","orf19.4871","orf19","original","ERO1","N1.HOG0002820","OG0002580"
"orf19.4873","ca","orf19.4873","orf19","original","","N1.HOG0005709","OG0005566"
"orf19.4874","ca","orf19.4874","orf19","original","","N1.HOG0000099","OG0000052"
"orf19.4875","ca","orf19.4875","orf19","original","","N1.HOG0001745","OG0001505"
"orf19.4878","ca","orf19.4878","orf19","original","","N1.HOG0003731","OG0003492"
"orf19.4879.2","ca","orf19.4879.2","orf19","original","NTF2",NA,NA
"orf19.488","ca","orf19.488","orf19","original","MEX67","N1.HOG0002600","OG0002360"
"orf19.4880","ca","orf19.4880","orf19","original","","N1.HOG0001349","OG0001109"
"orf19.4882","ca","orf19.4882","orf19","original","","N1.HOG0001998","OG0001758"
"orf19.4883","ca","orf19.4883","orf19","original","","N1.HOG0001808","OG0001568"
"orf19.4884","ca","orf19.4884","orf19","original","WOR1","N1.HOG0000432","OG0000247"
"orf19.4885","ca","orf19.4885","orf19","original","MIR1","N1.HOG0000504","OG0000296"
"orf19.4886","ca","orf19.4886","orf19","original","","N1.HOG0005517","OG0005332"
"orf19.4887","ca","orf19.4887","orf19","original","ECM21","N1.HOG0000838","OG0000606"
"orf19.4888","ca","orf19.4888","orf19","original","","N1.HOG0005429","OG0005237"
"orf19.4889","ca","orf19.4889","orf19","original","","N1.HOG0003788","OG0003549"
"orf19.489","ca","orf19.489","orf19","original","DAP1","N1.HOG0003472","OG0003232"
"orf19.4890","ca","orf19.4890","orf19","original","CLA4","N1.HOG0000126","OG0000070"
"orf19.4892","ca","orf19.4892","orf19","original","","N1.HOG0000248","OG0000143"
"orf19.4893","ca","orf19.4893","orf19","original","","N1.HOG0005210","OG0004999"
"orf19.4894","ca","orf19.4894","orf19","original","","N1.HOG0002443","OG0002203"
"orf19.4895","ca","orf19.4895","orf19","original","","N1.HOG0005291","OG0005087"
"orf19.4896","ca","orf19.4896","orf19","original","RPA34","N1.HOG0002995","OG0002755"
"orf19.4897","ca","orf19.4897","orf19","original","SFH5","N1.HOG0001200","OG0000961"
"orf19.4898","ca","orf19.4898","orf19","original","","N1.HOG0001309","OG0001068"
"orf19.4899","ca","orf19.4899","orf19","original","","N1.HOG0005484","OG0005298"
"orf19.490","ca","orf19.490","orf19","original","NAT5","N1.HOG0003235","OG0002995"
"orf19.4900","ca","orf19.4900","orf19","original","MNN12","N1.HOG0000029","OG0000017"
"orf19.4901","ca","orf19.4901","orf19","original","","N1.HOG0000401","OG0000227"
"orf19.4903","ca","orf19.4903","orf19","original","","N1.HOG0002224","OG0001984"
"orf19.4904","ca","orf19.4904","orf19","original","","N1.HOG0001989","OG0001749"
"orf19.4905","ca","orf19.4905","orf19","original","","N1.HOG0004973","OG0004746"
"orf19.4906","ca","orf19.4906","orf19","original","","N1.HOG0000883","OG0000650"
"orf19.4907","ca","orf19.4907","orf19","original","","N1.HOG0001541","OG0001301"
